,user_id,name,category,skill_level
6459,ccb1ae46-2349-11ea-b567-74d02b9c93aa,Project/campaign management,Gk,2
6460,ccb1ae46-2349-11ea-b567-74d02b9c93aa,SEO,Gk,2
6461,ccb1ae46-2349-11ea-b567-74d02b9c93aa,Effective communication and sociability,Vo,4
6462,ccb1ae46-2349-11ea-b567-74d02b9c93aa,Web scraping,Vo,4
6464,ccb1ae48-2349-11ea-add0-74d02b9c93aa,Problem-solving,Zx,3
6465,ccb1ae48-2349-11ea-add0-74d02b9c93aa,Research & Data analysis,Zx,1
6466,ccb1ae48-2349-11ea-add0-74d02b9c93aa,Responsive design principles,Zx,3
6471,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,General business knowledge,cJ,3
6472,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Innovation,cJ,4
6473,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Visual Basic,cJ,5
6474,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Photoshop,QD,3
6475,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Accuracy,QD,5
6476,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,"Git/Version control (Github, gitlab)",QD,3
6477,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Physical endurance,qB,2
6478,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Web analytics,qB,5
6479,ccb1ae4d-2349-11ea-ab3b-74d02b9c93aa,Problem-solving,qB,2
6480,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,Product knowledge,wX,3
6481,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,Digital printing,wX,2
6482,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,Brand management,wX,2
6483,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,Business Process Modeling,sM,1
6484,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,Critical thinking,sM,5
6485,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,CRO and A/B Testing,gH,1
6486,ccb1ae4e-2349-11ea-be59-74d02b9c93aa,Proposal writing,gH,1
6487,ccb1ae4f-2349-11ea-b495-74d02b9c93aa,Logo creation,MA,4
6488,ccb1ae4f-2349-11ea-b495-74d02b9c93aa,The McKinsey 7s Framework,MA,3
6489,ccb1ae4f-2349-11ea-b495-74d02b9c93aa,SAS,MA,1
6490,ccb1ae4f-2349-11ea-b495-74d02b9c93aa,Photoshop,MA,3
6491,ccb1ae50-2349-11ea-b82c-74d02b9c93aa,Microsoft Visio,Yr,1
6492,ccb1ae50-2349-11ea-b82c-74d02b9c93aa,Big Data tools,Yr,5
6493,ccb1ae50-2349-11ea-b82c-74d02b9c93aa,Javascript,Yr,5
6494,ccb1ae50-2349-11ea-b82c-74d02b9c93aa,Photoshop,jK,1
6495,ccb1ae51-2349-11ea-9dd0-74d02b9c93aa,Motivation,ge,4
6496,ccb1ae51-2349-11ea-9dd0-74d02b9c93aa,Microsoft Excel,ge,1
6497,ccb1ae51-2349-11ea-9dd0-74d02b9c93aa,HTML/CSS,ge,4
6498,ccb1ae51-2349-11ea-9dd0-74d02b9c93aa,Logo creation,ge,4
6499,ccb1ae52-2349-11ea-a714-74d02b9c93aa,Attention to detail,WB,5
6500,ccb1ae52-2349-11ea-a714-74d02b9c93aa,InDesign,WB,5
6501,ccb1ae52-2349-11ea-a714-74d02b9c93aa,Copywriting,WB,2
6502,ccb1ae52-2349-11ea-a714-74d02b9c93aa,Creativity,WB,1
6503,ccb1ae52-2349-11ea-a714-74d02b9c93aa,SEO,nS,4
6504,ccb1ae52-2349-11ea-a714-74d02b9c93aa,Problem-solving,nS,4
6505,ccb1ae52-2349-11ea-a714-74d02b9c93aa,CMS Tools,db,2
6506,ccb1ae52-2349-11ea-a714-74d02b9c93aa,Web scraping,db,1
6507,ccb1ae53-2349-11ea-be79-74d02b9c93aa,Effective communication and sociability,FD,1
6508,ccb1ae53-2349-11ea-be79-74d02b9c93aa,Advanced Cardiac Life Support (ACLS),FD,3
6509,ccb1ae53-2349-11ea-be79-74d02b9c93aa,Patient care and assistance,UZ,2
6510,ccb1ae54-2349-11ea-9a70-74d02b9c93aa,Know Your Customers (KYC),Ra,3
6511,ccb1ae54-2349-11ea-9a70-74d02b9c93aa,Paid social media advertisements,YH,5
6512,ccb1ae54-2349-11ea-9a70-74d02b9c93aa,CRO and A/B Testing,VI,4
6513,ccb1ae54-2349-11ea-9a70-74d02b9c93aa,Machine learning,VI,2
6514,ccb1ae54-2349-11ea-9a70-74d02b9c93aa,Data Mapping,VI,4
6515,ccb1ae54-2349-11ea-9a70-74d02b9c93aa,Bookkeeping through Excel,VI,3
6517,ccb1ae56-2349-11ea-b71e-74d02b9c93aa,Physical endurance,VM,5
6518,ccb1ae56-2349-11ea-b71e-74d02b9c93aa,Integration of visual communication in social media platforms,VM,5
6519,ccb1ae56-2349-11ea-b71e-74d02b9c93aa,Product knowledge,zC,1
6520,ccb1ae56-2349-11ea-b71e-74d02b9c93aa,Teamwork,zC,3
6521,ccb1ae56-2349-11ea-b71e-74d02b9c93aa,Time management,zC,4
6523,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Photoshop,xF,2
6524,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Creativity,xF,3
6525,ccb1ae58-2349-11ea-8161-74d02b9c93aa,InDesign,xs,5
6526,ccb1ae58-2349-11ea-8161-74d02b9c93aa,The McKinsey 7s Framework,xs,3
6527,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Advanced Cardiac Life Support (ACLS),xs,1
6528,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Paid social media advertisements,xs,2
6529,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Effective communication and sociability,AJ,3
6530,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Consumer Behavior Drivers,AJ,2
6531,ccb1ae58-2349-11ea-8161-74d02b9c93aa,CSS preprocessors,AJ,1
6532,ccb1ae58-2349-11ea-8161-74d02b9c93aa,Communication,AJ,1
6533,ccb1ae59-2349-11ea-8bc1-74d02b9c93aa,Copywriting,mx,2
6535,ccb1ae5b-2349-11ea-9f50-74d02b9c93aa,Agile Business Analysis,JJ,5
6536,ccb1ae5c-2349-11ea-9a85-74d02b9c93aa,Teamwork,na,1
6537,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Graphic User Interfaces (GUI),Oz,1
6538,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Critical thinking,Oz,4
6539,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Business Development,Oz,2
6540,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Consumer Behavior Drivers,Oz,3
6541,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Microsoft Visio,ZK,3
6542,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Python,ZK,2
6543,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Paperwork/record-keeping abilities,ZK,2
6544,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Storytelling,sS,5
6545,ccb1ae5d-2349-11ea-a8ff-74d02b9c93aa,Patience,sS,4
6546,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Data entry,dS,1
6547,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,SAS,dS,4
6548,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Email marketing,dS,3
6549,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Big Data Analysis,dS,4
6550,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,STATA,Mb,2
6551,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Illustrator,Mb,1
6552,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Cloud networking and file sharing,Ko,4
6553,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Patient care and assistance,Ko,3
6554,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Paid social media advertisements,Ko,3
6555,ccb1ae5e-2349-11ea-b514-74d02b9c93aa,Microsoft Office Pack,Ko,1
6557,ccb1ae60-2349-11ea-a0ca-74d02b9c93aa,Cognos Analytics (IBM),PC,5
6558,ccb1ae60-2349-11ea-a0ca-74d02b9c93aa,Technological savviness,PC,1
6559,ccb1ae60-2349-11ea-a0ca-74d02b9c93aa,Lead generation,PC,1
6560,ccb1ae60-2349-11ea-a0ca-74d02b9c93aa,Negotiation,PC,3
6561,ccb1ae61-2349-11ea-b44e-74d02b9c93aa,People management,gf,4
6562,ccb1ae61-2349-11ea-b44e-74d02b9c93aa,Attention to detail & aesthetics,gf,5
6563,ccb1ae61-2349-11ea-b44e-74d02b9c93aa,Lead generation,gf,4
6564,ccb1ae61-2349-11ea-b44e-74d02b9c93aa,Email marketing,gf,1
6565,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Effective communication and sociability,EG,1
6566,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Research & Data analysis,EG,3
6567,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Problem-solving,bO,1
6568,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Agile Business Analysis,bO,3
6569,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Social media/digital communication,bO,2
6570,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Paperwork/record-keeping abilities,bO,2
6571,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Social media/digital communication,WE,2
6572,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Big Data tools,WE,3
6573,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,SEM,WE,1
6574,ccb1ae62-2349-11ea-b2aa-74d02b9c93aa,Wireframes,WE,3
6575,ccb1ae63-2349-11ea-9389-74d02b9c93aa,Storytelling,TN,3
6576,ccb1ae63-2349-11ea-9389-74d02b9c93aa,Wordpress,TN,1
6577,ccb1ae63-2349-11ea-9389-74d02b9c93aa,Six Sigma techniques,TN,2
6579,ccb1ae65-2349-11ea-8a6a-74d02b9c93aa,Emotional Intelligence,Dy,5
6580,ccb1ae66-2349-11ea-8b62-74d02b9c93aa,SAS,mY,2
6581,ccb1ae66-2349-11ea-8b62-74d02b9c93aa,Social media and mobile marketing,mY,1
6582,ccb1ae66-2349-11ea-8b62-74d02b9c93aa,Six Sigma techniques,mY,3
6583,ccb1ae66-2349-11ea-8b62-74d02b9c93aa,Public speaking,ws,3
6584,ccb1ae66-2349-11ea-8b62-74d02b9c93aa,Adobe Creative Suite,ws,5
6586,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Graphic User Interfaces (GUI),Rr,3
6587,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Advanced Cardiac Life Support (ACLS),Rr,1
6588,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,SEM,Rr,1
6589,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Search Engine and Keyword Optimization,Rr,5
6590,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Stress management,Oi,4
6591,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Cognos Analytics (IBM),Oi,5
6592,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Basic knowledge of user interface communication,Oi,3
6593,ccb1ae68-2349-11ea-83fa-74d02b9c93aa,Graphic User Interfaces (GUI),Oi,3
6594,ccb1ae69-2349-11ea-bd53-74d02b9c93aa,Sales,uH,5
6595,ccb1ae69-2349-11ea-bd53-74d02b9c93aa,Microsoft Office Pack,uH,3
6596,ccb1ae69-2349-11ea-bd53-74d02b9c93aa,Critical thinking,ct,5
6597,ccb1ae6a-2349-11ea-ba47-74d02b9c93aa,Matlab,OL,2
6598,ccb1ae6a-2349-11ea-ba47-74d02b9c93aa,Porter’s Five Forces,OL,2
6599,ccb1ae6a-2349-11ea-ba47-74d02b9c93aa,Big Data tools,OL,2
6600,ccb1ae6a-2349-11ea-ba47-74d02b9c93aa,Effective communication and sociability,qC,2
6601,ccb1ae6a-2349-11ea-ba47-74d02b9c93aa,Task delegation,sk,3
6602,ccb1ae6a-2349-11ea-ba47-74d02b9c93aa,Technological & digital literacy,sk,1
6603,ccb1ae6b-2349-11ea-86b4-74d02b9c93aa,Infection control,JM,2
6604,ccb1ae6b-2349-11ea-86b4-74d02b9c93aa,Targeting and marketing through visual communications,JM,4
6605,ccb1ae6c-2349-11ea-9bee-74d02b9c93aa,Problem-solving,uK,3
6606,ccb1ae6c-2349-11ea-9bee-74d02b9c93aa,Buyer engagement,uK,1
6607,ccb1ae6c-2349-11ea-9bee-74d02b9c93aa,Updated curriculum knowledge,uK,4
6608,ccb1ae6c-2349-11ea-9bee-74d02b9c93aa,Negotiation,Mc,2
6609,ccb1ae6c-2349-11ea-9bee-74d02b9c93aa,Business Development,Mc,2
6610,ccb1ae6d-2349-11ea-9e7d-74d02b9c93aa,Charisma,ft,4
6611,ccb1ae6d-2349-11ea-9e7d-74d02b9c93aa,R,ft,2
6612,ccb1ae6d-2349-11ea-9e7d-74d02b9c93aa,B2B Marketing,Qa,1
6613,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Active listening,Tw,3
6614,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Surgery preparation,Tw,3
6615,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Digital printing,Tw,1
6616,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Search Engine Optimization (SEO),Tw,5
6617,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Attention to detail & aesthetics,Md,1
6618,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,SEM,Md,4
6619,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Javascript,Md,3
6620,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Search Engine and Keyword Optimization,ZZ,2
6621,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Technological & digital literacy,ZZ,5
6622,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Basic knowledge of user interface communication,ZZ,3
6623,ccb1ae6e-2349-11ea-ab24-74d02b9c93aa,Storyboarding,ZZ,3
6624,ccb1ae6f-2349-11ea-973c-74d02b9c93aa,Active listening,te,2
6625,ccb1ae6f-2349-11ea-973c-74d02b9c93aa,General business knowledge,te,3
6626,ccb1ae6f-2349-11ea-973c-74d02b9c93aa,Empathy,Yh,3
6627,ccb1ae6f-2349-11ea-973c-74d02b9c93aa,PESTEL,Yh,4
6628,ccb1ae6f-2349-11ea-973c-74d02b9c93aa,Javascript,oc,1
6629,ccb1ae6f-2349-11ea-973c-74d02b9c93aa,Effective communication and sociability,oc,5
6630,ccb1ae70-2349-11ea-b752-74d02b9c93aa,Digital printing,iX,5
6631,ccb1ae70-2349-11ea-b752-74d02b9c93aa,Data analysis,iX,4
6632,ccb1ae70-2349-11ea-b752-74d02b9c93aa,System Context Diagrams,WC,5
6633,ccb1ae70-2349-11ea-b752-74d02b9c93aa,Paperwork/record-keeping abilities,Rl,4
6634,ccb1ae71-2349-11ea-a704-74d02b9c93aa,Microsoft Office Pack,ea,1
6635,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Photoshop,Ul,2
6636,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Effective communication and sociability,Ul,2
6637,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Scala,Ul,5
6638,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Attention to detail & aesthetics,ZI,1
6639,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Technological savviness,ZI,4
6640,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Motivation,oA,4
6641,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Responsive design principles,oA,3
6642,ccb1ae72-2349-11ea-88b2-74d02b9c93aa,Accuracy,oA,2
6643,ccb1ae73-2349-11ea-bf03-74d02b9c93aa,Empathy,Iq,1
6644,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,Active listening,CU,1
6645,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,Storytelling,CU,5
6646,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,Javascript,CU,4
6647,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,Technical and non-technical communication,rj,1
6648,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,Acute care,rj,4
6649,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,SQL,rj,5
6650,ccb1ae74-2349-11ea-80ed-74d02b9c93aa,Search Engine Optimization (SEO),rj,4
6652,ccb1ae76-2349-11ea-948c-74d02b9c93aa,Research and data analysis,Zc,4
6653,ccb1ae76-2349-11ea-948c-74d02b9c93aa,Technical and non-technical communication,Zc,5
6654,ccb1ae76-2349-11ea-948c-74d02b9c93aa,Adobe Creative Suite,hS,2
6655,ccb1ae76-2349-11ea-948c-74d02b9c93aa,Acute care,hS,4
6656,ccb1ae77-2349-11ea-b051-74d02b9c93aa,SAS,gp,5
6657,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Wordpress,gp,5
6658,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Lead generation,gp,1
6659,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Cognos Analytics (IBM),Cl,5
6660,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Dealing with work-related stress,Cl,1
6661,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Task delegation,Cl,2
6662,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Web analytics,Cl,4
6663,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Accounting Software,wU,4
6664,ccb1ae77-2349-11ea-b051-74d02b9c93aa,Agile Business Analysis,wU,2
6665,ccb1ae78-2349-11ea-8998-74d02b9c93aa,CPR,go,1
6668,ccb1ae7b-2349-11ea-9689-74d02b9c93aa,Data analysis,Tj,5
6672,ccb1ae7f-2349-11ea-8269-74d02b9c93aa,Research and data analysis,kR,5
6673,ccb1ae7f-2349-11ea-8269-74d02b9c93aa,Patience,jk,2
6674,ccb1ae7f-2349-11ea-8269-74d02b9c93aa,Acute care,jk,5
6675,ccb1ae7f-2349-11ea-8269-74d02b9c93aa,Negotiation,jk,1
6676,ccb1ae7f-2349-11ea-8269-74d02b9c93aa,Negotiation,jk,3
6677,ccb1ae80-2349-11ea-bd04-74d02b9c93aa,Enterprise Resource Planning,vc,5
6678,ccb1ae80-2349-11ea-bd04-74d02b9c93aa,Cold-calling,vc,1
6679,ccb1ae80-2349-11ea-bd04-74d02b9c93aa,Anti Money Laundering,vc,4
6680,ccb1ae80-2349-11ea-bd04-74d02b9c93aa,Communication,rD,4
6681,ccb1ae81-2349-11ea-b277-74d02b9c93aa,Accuracy,jm,5
6682,ccb1ae81-2349-11ea-b277-74d02b9c93aa,Adobe Creative Suite,jm,1
6683,ccb1ae82-2349-11ea-8cd8-74d02b9c93aa,Motivation,Bd,2
6684,ccb1ae82-2349-11ea-8cd8-74d02b9c93aa,Innovation,Bd,4
6685,ccb1ae82-2349-11ea-8cd8-74d02b9c93aa,Clear communication,Jd,4
6686,ccb1ae82-2349-11ea-8cd8-74d02b9c93aa,Typography,iy,1
6687,ccb1ae82-2349-11ea-8cd8-74d02b9c93aa,Enterprise Resource Planning,iy,2
6688,ccb1ae83-2349-11ea-95a7-74d02b9c93aa,System Context Diagrams,bW,4
6690,ccb1ae85-2349-11ea-90d9-74d02b9c93aa,Search Engine Optimization (SEO),kX,3
6691,ccb1ae85-2349-11ea-90d9-74d02b9c93aa,"Git/Version control (Github, gitlab)",kX,4
6692,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,Matlab,Cv,4
6693,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,Research & Data analysis,Cv,3
6694,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,SQL,wO,5
6695,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,Brand management,Uv,4
6696,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,SQL,Uv,5
6697,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,Buyer-Responsive selling,Uv,5
6698,ccb1ae86-2349-11ea-9bc3-74d02b9c93aa,Lead generation,Uv,1
6699,ccb1ae87-2349-11ea-b352-74d02b9c93aa,Social media/digital communication,GB,5
6700,ccb1ae87-2349-11ea-b352-74d02b9c93aa,Cognos Analytics (IBM),GB,5
6701,ccb1ae87-2349-11ea-b352-74d02b9c93aa,Task delegation,GB,3
6702,ccb1ae88-2349-11ea-b9b7-74d02b9c93aa,Entity Relationship Diagrams,ks,5
6703,ccb1ae88-2349-11ea-b9b7-74d02b9c93aa,Surgery preparation,ks,2
6704,ccb1ae89-2349-11ea-9839-74d02b9c93aa,Enterprise Resource Planning,Gl,2
6705,ccb1ae8a-2349-11ea-b4d9-74d02b9c93aa,Research and data analysis,Ko,1
6706,ccb1ae8a-2349-11ea-b4d9-74d02b9c93aa,R,Ko,4
6707,ccb1ae8a-2349-11ea-b4d9-74d02b9c93aa,Problem-solving,Ko,5
6708,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,InDesign,yx,3
6709,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Typography,Ul,2
6710,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Motivation,Ul,4
6711,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Copywriting,Ul,1
6712,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Business Process Modeling,Ul,1
6713,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Critical thinking,jh,2
6714,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Digital printing,jh,5
6715,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Data analysis,jh,1
6716,ccb1ae8b-2349-11ea-a175-74d02b9c93aa,Negotiation,jh,5
6717,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Testing/Debugging,nV,5
6718,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Enthusiasm,nV,2
6719,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Motivation,nV,3
6720,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Dealing with work-related stress,nV,5
6721,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Machine learning,hH,4
6722,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Six Sigma techniques,hH,4
6723,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Empathy,hH,1
6724,ccb1ae8c-2349-11ea-91b7-74d02b9c93aa,Creativity,hH,3
6726,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Email marketing,zJ,3
6727,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Accounting Software,zJ,5
6728,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Buyer-Responsive selling,zJ,4
6729,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,CSS preprocessors,CD,3
6730,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Proposal writing,CD,4
6731,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Lead generation,CD,5
6732,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,The 4 P-s of Marketing,nB,3
6733,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Six Sigma techniques,nB,4
6734,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Mathematics,nB,4
6735,ccb1ae8e-2349-11ea-a89f-74d02b9c93aa,Storytelling,nB,4
6737,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Technological savviness,dD,4
6738,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Product knowledge,dD,4
6739,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Bookkeeping through Excel,dD,2
6740,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Illustrator,zR,3
6741,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Active listening,zR,1
6742,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Ad design,zR,1
6743,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,Sales,zR,1
6744,ccb1ae90-2349-11ea-ad40-74d02b9c93aa,HTML/CSS,PN,1
6746,ccb1ae92-2349-11ea-bc04-74d02b9c93aa,Lead generation,Cs,5
6747,ccb1ae92-2349-11ea-bc04-74d02b9c93aa,B2B Marketing,Cs,5
6748,ccb1ae92-2349-11ea-bc04-74d02b9c93aa,Clear communication,Cs,2
6749,ccb1ae92-2349-11ea-bc04-74d02b9c93aa,Interactive media design,Pe,1
6750,ccb1ae92-2349-11ea-bc04-74d02b9c93aa,Product knowledge,hE,2
6751,ccb1ae92-2349-11ea-bc04-74d02b9c93aa,CMS Tools,hE,3
6752,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Six Sigma techniques,uV,1
6753,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Patient care and assistance,bW,1
6754,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Search Engine and Keyword Optimization,bW,2
6755,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Motivation,kw,4
6756,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Effective communication and sociability,kw,4
6757,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Anti Money Laundering,kw,5
6758,ccb1ae93-2349-11ea-8437-74d02b9c93aa,Wireframes,kw,5
6759,ccb1ae94-2349-11ea-8d03-74d02b9c93aa,Buyer engagement,Cs,4
6760,ccb1ae94-2349-11ea-8d03-74d02b9c93aa,Accounting Software,Cs,4
6761,ccb1ae94-2349-11ea-8d03-74d02b9c93aa,HTML/CSS,Cs,5
6762,ccb1ae94-2349-11ea-8d03-74d02b9c93aa,Filing and paper management,Cs,5
6763,ccb1ae95-2349-11ea-b6bd-74d02b9c93aa,Negotiation,Tp,3
6764,ccb1ae95-2349-11ea-b6bd-74d02b9c93aa,Buyer-Responsive selling,Tp,2
6765,ccb1ae95-2349-11ea-b6bd-74d02b9c93aa,Dreamweaver,mA,2
6766,ccb1ae95-2349-11ea-b6bd-74d02b9c93aa,CPR,aL,1
6769,ccb1ae98-2349-11ea-b957-74d02b9c93aa,Application Programming Interface (API),Hu,5
6770,ccb1ae98-2349-11ea-b957-74d02b9c93aa,Attention to detail,Hu,2
6771,ccb1ae98-2349-11ea-b957-74d02b9c93aa,Enterprise Resource Planning,Hu,5
6772,ccb1ae98-2349-11ea-b957-74d02b9c93aa,Wordpress,Nq,5
6773,ccb1ae98-2349-11ea-b957-74d02b9c93aa,Wordpress,Nq,1
6774,ccb1ae98-2349-11ea-b957-74d02b9c93aa,Strategic Management,Nq,4
6775,ccb1ae99-2349-11ea-acc1-74d02b9c93aa,CSS preprocessors,Aj,1
6776,ccb1ae9a-2349-11ea-9726-74d02b9c93aa,Negotiation,qZ,2
6777,ccb1ae9a-2349-11ea-9726-74d02b9c93aa,Effective communication and sociability,qZ,3
6778,ccb1ae9a-2349-11ea-9726-74d02b9c93aa,SPSS,qZ,3
6780,ccb1ae9c-2349-11ea-95ca-74d02b9c93aa,Copywriting,Mr,3
6782,ccb1ae9e-2349-11ea-b344-74d02b9c93aa,Wireframes,Iz,4
6783,ccb1ae9f-2349-11ea-b26a-74d02b9c93aa,Entity Relationship Diagrams,dx,2
6784,ccb1ae9f-2349-11ea-b26a-74d02b9c93aa,Attention to detail,LO,5
6785,ccb1ae9f-2349-11ea-b26a-74d02b9c93aa,Search Engine Optimization (SEO),LO,4
6786,ccb1aea0-2349-11ea-bc49-74d02b9c93aa,Innovation,sI,1
6787,ccb1aea0-2349-11ea-bc49-74d02b9c93aa,Targeting and marketing through visual communications,sI,2
6788,ccb1aea0-2349-11ea-bc49-74d02b9c93aa,Technological & digital literacy,sI,2
6789,ccb1aea0-2349-11ea-bc49-74d02b9c93aa,Persuasion,zP,4
6790,ccb1aea0-2349-11ea-bc49-74d02b9c93aa,Patience,zP,4
